135-948,서울,강남구,청담동,,1∼5,529
135-949,서울,강남구,청담동,,6∼19,530
135-950,서울,강남구,청담동,,20∼35,531
135-951,서울,강남구,청담동,,36∼47,532
135-952,서울,강남구,청담동,,48∼61,533
135-953,서울,강남구,청담동,,62∼76,534
135-954,서울,강남구,청담동,,78∼91,535
135-517,서울,강남구,청담동,,92∼99,536
135-956,서울,강남구,청담동,,100∼106,537
135-955,서울,강남구,청담동,,107∼123,538
135-957,서울,강남구,청담동,,124∼132,539
135-958,서울,강남구,청담동,,133∼134,540
135-959,서울,강남구,청담동,,135∼143,541
135-100,서울,강남구,청담동,,,542
135-650,서울,강남구,무역센터우체국사서함,,1∼99,543
135-651,서울,강남구,무역센터우체국사서함,,100∼199,544
135-652,서울,강남구,무역센터우체국사서함,,200∼299,545
135-600,서울,강남구,서울강남우체국사서함,,1∼99,546
135-601,서울,강남구,서울강남우체국사서함,,100∼199,547
135-602,서울,강남구,서울강남우체국사서함,,200∼299,548
135-603,서울,강남구,서울강남우체국사서함,,300∼399,549
135-604,서울,강남구,서울강남우체국사서함,,400∼499,550
135-605,서울,강남구,서울강남우체국사서함,,500∼599,551
135-606,서울,강남구,서울강남우체국사서함,,600∼699,552
135-607,서울,강남구,서울강남우체국사서함,,700∼799,553
135-608,서울,강남구,서울강남우체국사서함,,800∼899,554
135-609,서울,강남구,서울강남우체국사서함,,900∼999,555
135-610,서울,강남구,서울강남우체국사서함,,1000∼1099,556
135-611,서울,강남구,서울강남우체국사서함,,1100∼1199,557
135-612,서울,강남구,서울강남우체국사서함,,1200∼1299,558
135-613,서울,강남구,서울강남우체국사서함,,1300∼1399,559
135-614,서울,강남구,서울강남우체국사서함,,1400∼1499,560
135-615,서울,강남구,서울강남우체국사서함,,1500∼1599,561
135-616,서울,강남구,서울강남우체국사서함,,1600∼1699,562
135-617,서울,강남구,서울강남우체국사서함,,1700∼1799,563
135-618,서울,강남구,서울강남우체국사서함,,1800∼1899,564
135-619,서울,강남구,서울강남우체국사서함,,1900∼1999,565
135-620,서울,강남구,서울강남우체국사서함,,2000∼2099,566
135-621,서울,강남구,서울강남우체국사서함,,2100∼2199,567
135-622,서울,강남구,서울강남우체국사서함,,2200∼2299,568
135-623,서울,강남구,서울강남우체국사서함,,2300∼2399,569
135-624,서울,강남구,서울강남우체국사서함,,2400∼2499,570
135-660,서울,강남구,서울영동우체국사서함,,,571
134-740,서울,강동구,강일동,강일리버파크10단지아파트,(1001∼1012동),572
134-731,서울,강동구,강일동,강일리버파크1단지아파트,(101∼107동),573
134-732,서울,강동구,강일동,강일리버파크2단지아파트,(201∼209동),574
134-733,서울,강동구,강일동,강일리버파크3단지아파트,(301∼313동),575
134-734,서울,강동구,강일동,강일리버파크4단지아파트,(401∼410동),576
134-735,서울,강동구,강일동,강일리버파크5단지아파트,(501∼509동),577
134-736,서울,강동구,강일동,강일리버파크6단지아파트,(601∼610동),578
134-737,서울,강동구,강일동,강일리버파크7단지아파트,(701∼711동),579
134-738,서울,강동구,강일동,강일리버파크8단지아파트,(801∼809동),580
134-739,서울,강동구,강일동,강일리버파크9단지아파트,(901∼913동),581
134-741,서울,강동구,강일동,고덕리엔파크1단지아파트,(101∼109동),582
134-742,서울,강동구,강일동,고덕리엔파크2단지아파트,(201∼211동),583
134-100,서울,강동구,강일동,,,584
134-753,서울,강동구,고덕1동,고덕I-PARK아파트,(101∼114동),585
134-751,서울,강동구,고덕1동,시영아파트,,586
134-752,서울,강동구,고덕1동,아남아파트,,587
134-754,서울,강동구,고덕1동,주공아파트,(801∼818동),588
134-755,서울,강동구,고덕1동,현대아파트,,589
134-804,서울,강동구,고덕1동,,307∼310,590
134-878,서울,강동구,고덕1동,,311∼317,591
134-878,서울,강동구,고덕1동,,391∼449,592
134-878,서울,강동구,고덕1동,,470,593
134-879,서울,강동구,고덕1동,,471∼485,594
134-804,서울,강동구,고덕1동,,486,595
134-805,서울,강동구,고덕1동,,487∼499,596
134-806,서울,강동구,고덕1동,,500∼671,597
134-806,서울,강동구,고덕1동,,산81∼98,598
134-081,서울,강동구,고덕1동,,,599
134-757,서울,강동구,고덕2동,고덕주공2단지아파트,(201∼222동),600
134-749,서울,강동구,고덕2동,고덕주공2단지아파트,(223∼271동),601
134-800,서울,강동구,고덕2동,,1∼182,602
134-801,서울,강동구,고덕2동,,183∼211,603
134-807,서울,강동구,고덕2동,,212∼220,604
134-803,서울,강동구,고덕2동,,221∼306,605
134-803,서울,강동구,고덕2동,,318∼390,606
134-801,서울,강동구,고덕2동,,450∼469,607
134-807,서울,강동구,고덕2동,,산1∼80,608
134-082,서울,강동구,고덕2동,,,609
134-080,서울,강동구,고덕동,,,610
134-770,서울,강동구,길동,GS강동자이아파트,(101∼112동),611
134-701,서울,강동구,길동,강동성심병원,,612
134-765,서울,강동구,길동,삼익파크아파트,(501∼513동),613
134-011,서울,강동구,길동,서울강동우체국,,614
134-766,서울,강동구,길동,신동아아파트,(1∼12동),615
134-766,서울,강동구,길동,신동아아파트,(31∼33동),616
134-766,서울,강동구,길동,신동아아파트,(101동),617
134-761,서울,강동구,길동,우성아파트,(101∼107동),618
134-808,서울,강동구,길동,,1∼104,619
134-809,서울,강동구,길동,,105∼226,620
134-815,서울,강동구,길동,,227∼319,621
134-810,서울,강동구,길동,,320∼335,622
134-811,서울,강동구,길동,,336∼350,623
134-812,서울,강동구,길동,,351∼369,624
134-813,서울,강동구,길동,,370∼385,625
134-880,서울,강동구,길동,,386∼411,626
134-814,서울,강동구,길동,,412∼459,627
134-880,서울,강동구,길동,,472,628
134-881,서울,강동구,길동,,474,629
134-812,서울,강동구,길동,,475,630
134-816,서울,강동구,길동,,산1∼4,631
134-010,서울,강동구,길동,,,632
134-771,서울,강동구,둔촌1동,주공아파트,(101∼146동),633
134-772,서울,강동구,둔촌1동,주공아파트,(201∼236동),634
134-773,서울,강동구,둔촌1동,주공아파트,(301∼325동),635
134-774,서울,강동구,둔촌1동,주공아파트,(401∼437동),636
134-819,서울,강동구,둔촌1동,,117∼118,637
134-819,서울,강동구,둔촌1동,,120∼131,638
134-819,서울,강동구,둔촌1동,,170∼179,639
134-820,서울,강동구,둔촌1동,,180∼199,640
134-821,서울,강동구,둔촌1동,,200∼300,641
134-061,서울,강동구,둔촌1동,,,642
134-767,서울,강동구,둔촌2동,둔촌푸르지오아파트,(101∼110동),643
134-704,서울,강동구,둔촌2동,둔촌하이츠아파트,,644
134-705,서울,강동구,둔촌2동,라이프아파트,(101∼102동),645
134-791,서울,강동구,둔촌2동,서울보훈병원,,646
134-709,서울,강동구,둔촌2동,신동아프라임아파트,(101∼103동),647
134-759,서울,강동구,둔촌2동,신성둔촌미소지움아파트,(101∼102동),648
134-706,서울,강동구,둔촌2동,신성둔촌미소지움아파트,(201∼203동),649
134-768,서울,강동구,둔촌2동,프라자아파트,(1∼4동),650
134-777,서울,강동구,둔촌2동,현대1차아파트,(10∼14동),651
134-708,서울,강동구,둔촌2동,현대2차아파트,(101∼201동),652
134-708,서울,강동구,둔촌2동,현대3차아파트,(101∼201동),653
134-777,서울,강동구,둔촌2동,현대4차아파트,(101∼102동),654
134-817,서울,강동구,둔촌2동,,1∼87,655
134-818,서울,강동구,둔촌2동,,88∼116,656
134-818,서울,강동구,둔촌2동,,119,657
134-818,서울,강동구,둔촌2동,,132∼162,658
134-822,서울,강동구,둔촌2동,,163∼169,659
134-822,서울,강동구,둔촌2동,,301∼543,660
134-818,서울,강동구,둔촌2동,,544∼545,661
134-822,서울,강동구,둔촌2동,,555∼556,662
134-882,서울,강동구,둔촌2동,,557∼626,663
134-823,서울,강동구,둔촌2동,,산1∼79,664
134-062,서울,강동구,둔촌2동,,,665
134-060,서울,강동구,둔촌동,,,666
134-780,서울,강동구,명일1동,삼익가든아파트,,667
134-781,서울,강동구,명일1동,삼익그린아파트,(101∼208동),668
134-756,서울,강동구,명일1동,삼익그린아파트,(301∼303동),669
134-782,서울,강동구,명일1동,삼익그린아파트,(501∼701동),670
134-756,서울,강동구,명일1동,엘지아파트,,671
134-824,서울,강동구,명일1동,,1∼30,672
134-828,서울,강동구,명일1동,,251,673
134-828,서울,강동구,명일1동,,260∼270,674
134-829,서울,강동구,명일1동,,271∼303,675
134-830,서울,강동구,명일1동,,304∼354,676
134-830,서울,강동구,명일1동,,355∼357,677
134-831,서울,강동구,명일1동,,산1∼6,678
134-071,서울,강동구,명일1동,,,679
134-786,서울,강동구,명일2동,신동아아파트,,680
134-787,서울,강동구,명일2동,우성아파트,,681
134-788,서울,강동구,명일2동,주공아파트,(901∼914동),682
134-789,서울,강동구,명일2동,한양아파트,,683
134-790,서울,강동구,명일2동,현대아파트,,684
134-825,서울,강동구,명일2동,,31∼49,685
134-826,서울,강동구,명일2동,,50∼234,686
134-827,서울,강동구,명일2동,,235∼250,687
134-827,서울,강동구,명일2동,,252∼259,688
134-832,서울,강동구,명일2동,,산7∼59,689
134-833,서울,강동구,명일2동,,산60∼70,690
134-072,서울,강동구,명일2동,,,691
134-070,서울,강동구,명일동,,,692
134-727,서울,강동구,상일동,강동경희대학교병원,,693
134-743,서울,강동구,상일동,고덕리엔파크3단지아파트,(301∼341동),694
134-728,서울,강동구,상일동,삼성엔지니어링GEC,,695
134-707,서울,강동구,상일동,주공아파트,(301∼315동),696
134-793,서울,강동구,상일동,주공아파트,(316∼368동),697
134-794,서울,강동구,상일동,주공아파트,(401∼410동),698
134-795,서울,강동구,상일동,주공아파트,(501∼524동),699
134-796,서울,강동구,상일동,주공아파트,(601∼625동),700
134-797,서울,강동구,상일동,주공아파트,(701∼725동),701
134-792,서울,강동구,상일동,중앙하이츠아파트,,702
134-710,서울,강동구,상일동,한영고등학교,,703
134-710,서울,강동구,상일동,한영외국어고등학교,,704
134-710,서울,강동구,상일동,한영중학교,,705
134-834,서울,강동구,상일동,,1∼120,706
134-835,서울,강동구,상일동,,121∼123,707
134-836,서울,강동구,상일동,,124∼138,708
134-837,서울,강동구,상일동,,139∼291,709
134-838,서울,강동구,상일동,,292∼476,710
134-839,서울,강동구,상일동,,산1∼65,711
134-090,서울,강동구,상일동,,,712
134-700,서울,강동구,성내1동,강동구청,,713
134-763,서울,강동구,성내1동,농협중앙회서울지역본부,,714
134-745,서울,강동구,성내1동,미주아파트,(1∼5동),715
134-758,서울,강동구,성내1동,삼성아파트,,716
134-711,서울,강동구,성내1동,서울강동경찰서,,717
134-883,서울,강동구,성내1동,,108∼110,718
134-883,서울,강동구,성내1동,,111-(1∼8),719
134-883,서울,강동구,성내1동,,111-(55),720
134-883,서울,강동구,성내1동,,120-(30∼91),721
134-848,서울,강동구,성내1동,,271,722
134-848,서울,강동구,성내1동,,291-(22∼23),723
134-848,서울,강동구,성내1동,,293-(10∼12),724
134-848,서울,강동구,성내1동,,293-(22),725
134-848,서울,강동구,성내1동,,294∼299,726
134-851,서울,강동구,성내1동,,300∼377,727
134-884,서울,강동구,성내1동,,420-(11∼20),728
134-884,서울,강동구,성내1동,,420-(28∼42),729
134-884,서울,강동구,성내1동,,421,730
134-884,서울,강동구,성내1동,,434-(3∼13),731
134-884,서울,강동구,성내1동,,434-(24∼37),732
134-884,서울,강동구,성내1동,,434-(40∼50),733
134-884,서울,강동구,성내1동,,435-(1∼8),734
134-884,서울,강동구,성내1동,,435-(26∼30),735
134-884,서울,강동구,성내1동,,435-(36∼39),736
134-885,서울,강동구,성내1동,,447,737
134-885,서울,강동구,성내1동,,448-(1∼8),738
134-885,서울,강동구,성내1동,,448-(31),739
134-848,서울,강동구,성내1동,,450∼469,740
134-850,서울,강동구,성내1동,,518∼547,741
134-851,서울,강동구,성내1동,,548∼588,742
134-886,서울,강동구,성내1동,,589∼591,743
134-848,서울,강동구,성내1동,,593,744
134-883,서울,강동구,성내1동,,595,745
134-848,서울,강동구,성내1동,,602,746
134-031,서울,강동구,성내1동,,,747
134-840,서울,강동구,성내2동,,1∼100,748
134-841,서울,강동구,성내2동,,101∼107,749
134-841,서울,강동구,성내2동,,111-(9∼54),750
134-841,서울,강동구,성내2동,,112∼119,751
134-841,서울,강동구,성내2동,,120-(1∼29),752
134-841,서울,강동구,성내2동,,121∼198,753
134-841,서울,강동구,성내2동,,199-(1∼10),754
134-841,서울,강동구,성내2동,,199-(26∼28),755
134-842,서울,강동구,성내2동,,200∼243,756
134-842,서울,강동구,성내2동,,246∼270,757
134-842,서울,강동구,성내2동,,272∼290,758
134-842,서울,강동구,성내2동,,291-(1∼20),759
134-842,서울,강동구,성내2동,,292,760
134-842,서울,강동구,성내2동,,293-(1∼9),761
134-842,서울,강동구,성내2동,,293-(23),762
134-888,서울,강동구,성내2동,,383∼384,763
134-888,서울,강동구,성내2동,,407-(4∼24),764
134-888,서울,강동구,성내2동,,407-(34∼43),765
134-849,서울,강동구,성내2동,,500∼517,766
134-842,서울,강동구,성내2동,,592,767
134-842,서울,강동구,성내2동,,598,768
134-840,서울,강동구,성내2동,,600,769
134-840,서울,강동구,성내2동,,604,770
134-032,서울,강동구,성내2동,,,771
134-843,서울,강동구,성내3동,,199-(11∼25),772
134-843,서울,강동구,성내3동,,244∼245,773
134-843,서울,강동구,성내3동,,378∼382,774
134-843,서울,강동구,성내3동,,385∼399,775
134-844,서울,강동구,성내3동,,400∼406,776
134-844,서울,강동구,성내3동,,407-(1∼3),777
134-844,서울,강동구,성내3동,,407-(25∼33),778
134-844,서울,강동구,성내3동,,407-(44∼45),779
134-844,서울,강동구,성내3동,,408∼416,780
134-845,서울,강동구,성내3동,,417∼419,781
134-845,서울,강동구,성내3동,,420-(1∼10),782
134-845,서울,강동구,성내3동,,420-(21∼27),783
134-845,서울,강동구,성내3동,,420-(43∼48),784
134-845,서울,강동구,성내3동,,422∼425,785
134-890,서울,강동구,성내3동,,426∼433,786
134-890,서울,강동구,성내3동,,434-(1∼2),787
134-890,서울,강동구,성내3동,,434-(14∼23),788
134-890,서울,강동구,성내3동,,434-(38∼39),789
134-846,서울,강동구,성내3동,,435-(9∼25),790
134-846,서울,강동구,성내3동,,435-(31∼35),791
134-846,서울,강동구,성내3동,,435-(41∼42),792
134-846,서울,강동구,성내3동,,436∼445,793
134-847,서울,강동구,성내3동,,446,794
134-847,서울,강동구,성내3동,,448-(9∼30),795
134-847,서울,강동구,성내3동,,449,796
134-847,서울,강동구,성내3동,,594,797
134-844,서울,강동구,성내3동,,596∼597,798
134-843,서울,강동구,성내3동,,599,799
134-846,서울,강동구,성내3동,,601,800
134-846,서울,강동구,성내3동,,603,801
134-033,서울,강동구,성내3동,,,802
134-030,서울,강동구,성내동,,,803
134-799,서울,강동구,암사1동,프라이어팰리스아파트,(101∼122동),804
134-854,서울,강동구,암사1동,,415∼439,805
134-858,서울,강동구,암사1동,,452∼460,806
134-857,서울,강동구,암사1동,,461∼473,807
134-858,서울,강동구,암사1동,,474∼478,808
134-856,서울,강동구,암사1동,,479∼487,809
134-859,서울,강동구,암사1동,,488∼501,810
134-856,서울,강동구,암사1동,,670∼672,811
134-854,서울,강동구,암사1동,,673∼674,812
134-854,서울,강동구,암사1동,,산42∼63,813
134-051,서울,강동구,암사1동,,,814
134-702,서울,강동구,암사2동,삼성광나루아파트,,815
134-703,서울,강동구,암사2동,선사현대아파트,,816
134-876,서울,강동구,암사2동,,118∼142,817
134-876,서울,강동구,암사2동,,144∼191,818
134-877,서울,강동구,암사2동,,502∼570,819
134-876,서울,강동구,암사2동,,571∼637,820
134-052,서울,강동구,암사2동,,,821
134-715,서울,강동구,암사3동,강동롯데캐슬퍼스트아파트,(101∼125동),822
134-716,서울,강동구,암사3동,강동롯데캐슬퍼스트아파트,(126∼140동),823
134-764,서울,강동구,암사3동,강동현대홈타운아파트,,824
134-760,서울,강동구,암사3동,한강현대아파트,,825
134-852,서울,강동구,암사3동,,1∼94,826
134-852,서울,강동구,암사3동,,95∼117,827
134-852,서울,강동구,암사3동,,143,828
134-852,서울,강동구,암사3동,,192∼354,829
134-853,서울,강동구,암사3동,,355∼412,830
134-853,서울,강동구,암사3동,,414,831
134-855,서울,강동구,암사3동,,440∼451,832
134-860,서울,강동구,암사3동,,산1∼40,833
134-053,서울,강동구,암사3동,,,834
134-050,서울,강동구,암사동,,,835
134-775,서울,강동구,천호1동,동아하이빌아파트,,836
134-776,서울,강동구,천호1동,우성아파트,,837
134-861,서울,강동구,천호1동,,1∼50,838
134-863,서울,강동구,천호1동,,72∼103,839
134-895,서울,강동구,천호1동,,104,840
134-895,서울,강동구,천호1동,,106-(2),841
134-895,서울,강동구,천호1동,,106-(8),842
134-895,서울,강동구,천호1동,,106-(15∼16),843
134-865,서울,강동구,천호1동,,214∼221,844
134-866,서울,강동구,천호1동,,222∼270,845
134-866,서울,강동구,천호1동,,273-(15∼61),846
134-865,서울,강동구,천호1동,,275-(1),847
134-865,서울,강동구,천호1동,,275-(5),848
134-865,서울,강동구,천호1동,,275-(7∼9),849
134-866,서울,강동구,천호1동,,276∼278,850
134-865,서울,강동구,천호1동,,279-(8∼19),851
134-865,서울,강동구,천호1동,,280-(6∼9),852
134-865,서울,강동구,천호1동,,280-(12),853
134-896,서울,강동구,천호1동,,393-(1),854
134-896,서울,강동구,천호1동,,393-(4∼12),855
134-896,서울,강동구,천호1동,,393-(23∼43),856
134-863,서울,강동구,천호1동,,394∼395,857
134-861,서울,강동구,천호1동,,567,858
134-021,서울,강동구,천호1동,,,859
134-783,서울,강동구,천호2동,E-마트(신세계),,860
134-750,서울,강동구,천호2동,친구병원,,861
134-779,서울,강동구,천호2동,현대백화점,,862
134-778,서울,강동구,천호2동,현대홈쇼핑,,863
134-867,서울,강동구,천호2동,,271∼272,864
134-867,서울,강동구,천호2동,,273-(8),865
134-867,서울,강동구,천호2동,,274,866
134-867,서울,강동구,천호2동,,275-(3),867
134-867,서울,강동구,천호2동,,275-(12∼14),868
134-867,서울,강동구,천호2동,,280-(3∼4),869
134-867,서울,강동구,천호2동,,280-(14∼17),870
134-867,서울,강동구,천호2동,,281∼315,871
134-868,서울,강동구,천호2동,,316∼349,872
134-897,서울,강동구,천호2동,,350,873
134-868,서울,강동구,천호2동,,351∼354,874
134-869,서울,강동구,천호2동,,355∼360,875
134-870,서울,강동구,천호2동,,361∼377,876
134-873,서울,강동구,천호2동,,378,877
134-870,서울,강동구,천호2동,,379∼392,878
134-903,서울,강동구,천호2동,,393-(3),879
134-903,서울,강동구,천호2동,,393-(13∼22),880
134-903,서울,강동구,천호2동,,397-(2∼32),881
134-903,서울,강동구,천호2동,,397-(355),882
134-903,서울,강동구,천호2동,,397-(397∼398),883
134-870,서울,강동구,천호2동,,398∼406,884
134-872,서울,강동구,천호2동,,412∼417,885
134-873,서울,강동구,천호2동,,418∼424,886
134-874,서울,강동구,천호2동,,425∼435,887
134-873,서울,강동구,천호2동,,436∼446,888
134-874,서울,강동구,천호2동,,454∼502,889
134-870,서울,강동구,천호2동,,503∼527,890
134-873,서울,강동구,천호2동,,563,891
134-868,서울,강동구,천호2동,,568∼569,892
134-022,서울,강동구,천호2동,,,893
134-722,서울,강동구,천호3동,나비쇼핑몰,,894
134-721,서울,강동구,천호3동,동양트레벨오피스텔,,895
134-762,서울,강동구,천호3동,삼성아파트,,896
134-769,서울,강동구,천호3동,태영아파트,,897
134-784,서울,강동구,천호3동,현대타워아파트,,898
134-785,서울,강동구,천호3동,힐탑오피스텔,,899
134-862,서울,강동구,천호3동,,51∼71,900
134-864,서울,강동구,천호3동,,105,901
134-862,서울,강동구,천호3동,,106-(1),902
134-862,서울,강동구,천호3동,,106-(4),903
134-862,서울,강동구,천호3동,,106-(11∼12),904
134-864,서울,강동구,천호3동,,107∼213,905
134-871,서울,강동구,천호3동,,396∼397-(1),906
134-871,서울,강동구,천호3동,,397-(33∼354),907
134-871,서울,강동구,천호3동,,397-(356∼396),908
134-871,서울,강동구,천호3동,,397-(399∼440),909
134-871,서울,강동구,천호3동,,407∼411,910
134-864,서울,강동구,천호3동,,447∼453,911
134-871,서울,강동구,천호3동,,528∼562,912
134-871,서울,강동구,천호3동,,564∼565,913
134-023,서울,강동구,천호3동,,,914
134-020,서울,강동구,천호동,,,915
134-600,서울,강동구,서울강동우체국사서함,,,916
142-723,서울,강북구,미아동,삼성생명빌딩,,917
142-700,서울,강북구,미아동,서울사이버대학교,,918
142-732,서울,강북구,미아동,성신여자대학교운정그린캠퍼스,,919
142-711,서울,강북구,미아동,신일고등학교,,920
142-711,서울,강북구,미아동,신일중학교,,921
142-719,서울,강북구,미아동,한국전력공사강북지사,,922
142-792,서울,강북구,미아동,현대아파트,(101∼103동),923
142-803,서울,강북구,미아동,,13,924
142-803,서울,강북구,미아동,,19,925
142-807,서울,강북구,미아동,,121∼125,926
142-803,서울,강북구,미아동,,152∼198,927
142-810,서울,강북구,미아동,,202∼207,928
142-811,서울,강북구,미아동,,208∼211,929
142-810,서울,강북구,미아동,,214∼223,930
142-812,서울,강북구,미아동,,224∼228,931
142-810,서울,강북구,미아동,,229∼232,932
142-810,서울,강북구,미아동,,234∼237,933
142-807,서울,강북구,미아동,,245-(1∼33),934
142-807,서울,강북구,미아동,,245-(38∼39),935
142-807,서울,강북구,미아동,,245-(42∼60),936
142-807,서울,강북구,미아동,,258-(4∼109),937
142-807,서울,강북구,미아동,,258-(301∼454),938
142-807,서울,강북구,미아동,,258-(569∼600),939
142-807,서울,강북구,미아동,,258-(631∼696),940
142-807,서울,강북구,미아동,,258-(734∼739),941
142-812,서울,강북구,미아동,,301∼309,942
142-812,서울,강북구,미아동,,783,943
142-807,서울,강북구,미아동,,1352,944
142-807,서울,강북구,미아동,,1358,945
142-100,서울,강북구,미아동,,,946
142-703,서울,강북구,번1동,가든타워빌딩,,947
142-721,서울,강북구,번1동,교보생명빌딩,,948
142-766,서울,강북구,번1동,삼성아파트,,949
142-710,서울,강북구,번1동,삼성화재빌딩,,950
142-712,서울,강북구,번1동,서울강북경찰서,,951
142-727,서울,강북구,번1동,코스타타워빌딩,,952
142-864,서울,강북구,번1동,,410∼418,953
142-865,서울,강북구,번1동,,427∼430,954
142-867,서울,강북구,번1동,,443∼449,955
142-865,서울,강북구,번1동,,454∼460,956
142-868,서울,강북구,번1동,,461∼472,957
142-061,서울,강북구,번1동,,,958
142-707,서울,강북구,번2동,강북보건소,,959
142-705,서울,강북구,번2동,강북전자공단,,960
142-767,서울,강북구,번2동,금호아파트,,961
142-764,서울,강북구,번2동,주공아파트,(401∼408동),962
142-765,서울,강북구,번2동,주공아파트,(501∼508동),963
142-860,서울,강북구,번2동,,148,964
142-862,서울,강북구,번2동,,230∼234,965
142-862,서울,강북구,번2동,,311∼330,966
142-866,서울,강북구,번2동,,386,967
142-866,서울,강북구,번2동,,432∼442,968
142-866,서울,강북구,번2동,,491,969
142-866,서울,강북구,번2동,,503∼527,970
142-866,서울,강북구,번2동,,619,971
142-889,서울,강북구,번2동,,656,972
142-829,서울,강북구,번2동,,760,973
142-829,서울,강북구,번2동,,산23∼27,974
142-062,서울,강북구,번2동,,,975
142-706,서울,강북구,번3동,강북유니온빌딩,,976
142-768,서울,강북구,번3동,기산아파트,,977
142-769,서울,강북구,번3동,동문아파트,,978
142-741,서울,강북구,번3동,솔그린아파트,(101∼104동),979
142-716,서울,강북구,번3동,신원아파트,,980
142-761,서울,강북구,번3동,주공아파트,(101∼114동),981
142-762,서울,강북구,번3동,주공아파트,(201∼211동),982
142-763,서울,강북구,번3동,주공아파트,(301∼308동),983
142-742,서울,강북구,번3동,한양아파트,,984
142-717,서울,강북구,번3동,한진아파트,,985
142-743,서울,강북구,번3동,해모로아파트,(101∼105동),986
142-861,서울,강북구,번3동,,58∼139,987
142-861,서울,강북구,번3동,,155∼225,988
142-863,서울,강북구,번3동,,237∼241,989
142-861,서울,강북구,번3동,,307∼309,990
142-861,서울,강북구,번3동,,621,991
142-861,서울,강북구,번3동,,산28,992
142-063,서울,강북구,번3동,,,993
142-060,서울,강북구,번동,,,994
142-777,서울,강북구,삼각산동,SK아파트,(101∼111동),995
142-778,서울,강북구,삼각산동,SK아파트,(112∼129동),996
142-779,서울,강북구,삼각산동,SK아파트,(130∼146동),997
142-780,서울,강북구,삼각산동,SK아파트,(147∼154동),998
142-733,서울,강북구,삼각산동,두산위브트레지움1단지아파트,(101∼216동),999
142-734,서울,강북구,삼각산동,두산위브트레지움2단지아파트,(301∼306동),1000
142-718,서울,강북구,삼각산동,삼각산아이원아파트,(101∼122동),1001
142-730,서울,강북구,삼각산동,삼성래미안트리베라1차아파트,(101∼124동),1002
142-731,서울,강북구,삼각산동,삼성래미안트리베라2차아파트,(201∼222동),1003
142-725,서울,강북구,삼각산동,삼양빌딩,,1004
142-726,서울,강북구,삼각산동,행전빌딩,,1005
142-818,서울,강북구,삼각산동,,638∼645,1006
142-819,서울,강북구,삼각산동,,650∼670,1007
142-819,서울,강북구,삼각산동,,685∼687,1008
142-819,서울,강북구,삼각산동,,698∼699,1009
142-820,서울,강북구,삼각산동,,700,1010
142-820,서울,강북구,삼각산동,,840∼852,1011
142-820,서울,강북구,삼각산동,,887,1012
142-818,서울,강북구,삼각산동,,1264-(1∼124),1013
142-818,서울,강북구,삼각산동,,1265∼1268,1014
142-820,서울,강북구,삼각산동,,1336∼1339,1015
142-820,서울,강북구,삼각산동,,1341∼1343,1016
142-819,서울,강북구,삼각산동,,1344∼1346,1017
142-820,서울,강북구,삼각산동,,산100,1018
142-150,서울,강북구,삼각산동,,,1019
142-776,서울,강북구,삼양동,벽산라이브파크아파트,(101∼202동),1020
142-813,서울,강북구,삼양동,,233,1021
142-813,서울,강북구,삼양동,,238∼239,1022
142-821,서울,강북구,삼양동,,701∼703,1023
142-821,서울,강북구,삼양동,,734-(261∼273),1024
142-821,서울,강북구,삼양동,,745,1025
142-822,서울,강북구,삼양동,,746∼748,1026
142-821,서울,강북구,삼양동,,749,1027
142-822,서울,강북구,삼양동,,760,1028
142-823,서울,강북구,삼양동,,762,1029
142-823,서울,강북구,삼양동,,775-(3),1030
142-823,서울,강북구,삼양동,,776∼778,1031
142-813,서울,강북구,삼양동,,791-(1∼929),1032
142-824,서울,강북구,삼양동,,791-(930∼1767),1033
142-823,서울,강북구,삼양동,,791-(1768∼1897),1034
142-822,서울,강북구,삼양동,,791-(1898∼2100),1035
142-821,서울,강북구,삼양동,,791-(2101∼2350),1036
142-824,서울,강북구,삼양동,,791-(2351∼2500),1037
142-822,서울,강북구,삼양동,,791-(2501∼2526),1038
142-824,서울,강북구,삼양동,,791-(2527∼2599),1039
142-813,서울,강북구,삼양동,,791-(2600∼2630),1040
142-823,서울,강북구,삼양동,,791-(2631∼2689),1041
142-822,서울,강북구,삼양동,,791-(2690∼2838),1042
142-823,서울,강북구,삼양동,,791-(2839∼3078),1043
142-824,서울,강북구,삼양동,,791-(3079∼3270),1044
142-823,서울,강북구,삼양동,,791-(3271∼4700),1045
142-824,서울,강북구,삼양동,,792,1046
142-813,서울,강북구,삼양동,,793∼796,1047
142-823,서울,강북구,삼양동,,797,1048
142-823,서울,강북구,삼양동,,829∼834,1049
142-822,서울,강북구,삼양동,,835∼837,1050
142-821,서울,강북구,삼양동,,838∼839,1051
142-824,서울,강북구,삼양동,,산108,1052
142-110,서울,강북구,삼양동,,,1053
142-751,서울,강북구,송중동,경남아너스빌아파트,(101∼111동),1054
142-109,서울,강북구,송중동,서울강북우체국,,1055
142-704,서울,강북구,송중동,성바오로딸수도회,,1056
142-752,서울,강북구,송중동,한일유엔아이아파트,(101∼111동),1057
142-800,서울,강북구,송중동,,1∼2,1058
142-801,서울,강북구,송중동,,3,1059
142-802,서울,강북구,송중동,,4∼9,1060
142-804,서울,강북구,송중동,,35∼57,1061
142-804,서울,강북구,송중동,,66∼75,1062
142-800,서울,강북구,송중동,,76∼87,1063
